Јефросинија,Ефросинїя,2,907,,,мати,грчко,изведено/феминитив,свето,весеље/радост
Ковинка,Коввинка,2,908,,,мати,српско,изведено,занимање/профилактичко,< ковати
Јулијана,Іулиана,2,909,,,мати,латинско,изведено/феминитив,слава/племићко,римско породично име
Сара,Сарра,2,910,,,мати,јеврејско,библијско,слава,кнегиња
Марија,Марія,2,911,17.08.1813,20.08.1813,кћи,јеврејско,библијско,благодарно,милост
Улијана,Уліяна,2,911,,,мати,латинско,изведено/феминитив,слава/племићко,римско породично име
Марта,Марта,2,913,,,мати,јеврејско,посвојено,слава,госпођа
Марта,Марта,2,914,22.08.1813,23.08.1813,мати,јеврејско,посвојено,слава,госпођа
Настасија,Настасїа,2,914,,,мати,грчко,изведено,слава,васкрсла
Персида,(пер)сида,2,915,02.09.1813,03.09.1813,кћи,грчко,етноним,описни придев,персијанка
Јулијана,Іюлиана,2,915,,,мати,латинско,изведено/феминитив,слава/племићко,римско породично име
Марија,Марїа,2,916,,,мати,јеврејско,библијско,благодарно,милост
Рава,Рава,2,917,,,мати,српско,деминутив,митологија,< Равијојла
Деспа,Деспа,2,918,04.10.1813,06.10.1813,кћи,грчко,посвојено/деминутив,слава,< Деспина (госпођа)
Сара,Сарра,2,918,,,мати,јеврејско,библијско,слава,кнегиња
Соломија,Соломїя,2,919,,,мати,јеврејско,изведено,слава,< Саломија/господарица
Пелагија,Пелагія,2,920,08.10.1813,11.10.1813,кћи,грчко,изведено,слава,морска
Станка,Станка,2,920,,,мати,српско,изведено,оптатив/профилактичко,стајати
Марија,Марія,2,921,09.10.1813,12.10.1813,кћи,јеврејско,библијско,благодарно,милост
Василија,Василія,2,921,,,мати,грчко,самотворно,слава,краљица
Марта,Марта,2,922,,,мати,јеврејско,посвојено,слава,госпођа
Јелисавета,Е҆́лисаве́та,2,922,14.10.1813,16.10.1813,кћи,јеврејско,библијско,теофорно/слава,бог је заклетва
Марта,Марта,2,923,,,мати,јеврејско,посвојено,слава,госпођа
Ана,А҆́нна,2,924,,,мати,јеврејско,библијско,благодарно,милост
Сара,Сарра,2,925,,,мати,јеврејско,библијско,слава,кнегиња
Јулијана,Іюлия́на,2,925,21.10.1813,23.10.1813,кћи,латинско,изведено/феминитив,слава/племићко,римско породично име
Марија,Марїа,2,926,,,мати,јеврејско,библијско,благодарно,милост
Персида,Персида,2,927,28.10.1813,30.10.1813,кћи,грчко,етноним,описни придев,персијанка
Јулијана,Іюлиана,2,927,,,мати,латинско,изведено/феминитив,слава/племићко,римско породично име
Макра,Макра,2,928,,,мати,грчко,деминутив/изведено,слава,далека
Стана,Стана̀,2,929,,,мати,српско,изведено,оптатив/профилактичко,стајати
Стефанида,Стефанида,2,929,08.11.1813,11.11.1813,кћи,грчко,изведено/феминитив,слава,венац/венчана
Ђервасија,Ћервасїя,2,930,14.11.1813,15.11.1813,кћи,немачко,сложено,слава,копљеносица
Јелена,Е҆́лена,2,931,16.11.1813,17.11.1813,кћи,грчко,изведено,слава,топлота сунчеве светлости
Макрена,Макрена,2,931,,,мати,грчко,изведено,слава,далека
Јелена,Е҆́лена,2,933,,,мати,грчко,изведено,слава,топлота сунчеве светлости
Улијана,У҆́лія́на,2,933,,,мати,латинско,изведено/феминитив,слава/племићко,римско породично име
Марија,Марїа,2,934,,,мати,јеврејско,библијско,благодарно,милост
Алка,А҆́лка,2,934,06.12.1813,09.12.1813,кћи,грчко,деминутив/изведено,профилактичко/слава,< Александра/Аленка
Јелена,Е҆́лена,2,935,09.12.1813,10.12.1813,кћи,грчко,изведено,слава,топлота сунчеве светлости
Мара,Мара,2,935,,,мати,јеврејско,посвојено/деминутив,слава,< Марија
Алка,А҆́лка,2,934,17.12.1813,18.12.1813,кћи,грчко,деминутив/изведено,профилактичко/слава,< Александра/Аленка
Мара,Ма́ра,2,936,,,мати,јеврејско,посвојено/деминутив,слава,< Марија
Јекатерина,Е҆́катерина̀,2,937,14.12.1813,15.12.1813,кћи,грчко,календарско,изведено,чиста?
Јованка,І҆́ѡанка,2,937,,,мати,јеврејско,посвојено/изведено/феминитив,благодарно,милост Бога
Симеуна,Симеꙋна,2,938,,,мати,јеврејско,феминитив,слава,бог је чуо
Јелисавета,Е҆лисаве́та,2,939,21.12.1813,23.12.1813,кћи,јеврејско,библијско,теофорно/слава,бог је заклетва
Анастасија,А҆́настасїа,2,939,,,мати,грчко,изведено,слава,васкрсла
Мара,Марра,2,940,,,мати,јеврејско,посвојено/деминутив,слава,< Марија
Сосана,Соса́на,2,941,,,мати,јеврејско,самотворно,фитоним,< Сусана (бели крин)
Јелисавета,Е҆́лисаве́та,2,941,04.01.1814,05.01.1814,кћи,јеврејско,библијско,теофорно/слава,бог је заклетва
Јана,Іянна,2,942,,,мати,јеврејско,посвојено/изведено/феминитив/деминутив,благодарно,< Јована
Сара,Сарра,2,943,,,мати,јеврејско,библијско,слава,кнегиња
Макрена,Макре́на,2,943,16.01.1814,18.01.1814,кћи,грчко,изведено,слава,далека
Марија,Маріа,2,944,,,мати,јеврејско,библијско,благодарно,милост
Рава,Ра́ва,2,945,,,мати,српско,деминутив,митологија,< Равијојла
Анушка,А҆́нꙋшка,2,946,,,мати,грчко,посвојено/деминутив,библијско,< Анна
Анастасија,Анастасїа,2,947,20.01.1814,22.01.1814,кћи,грчко,изведено,слава,васкрсла
Живка,Живка,2,947,,,мати,српско,изведено/деминутив/феминитив,профилактичко,живот
Марија,Марїа,2,948,,,мати,јеврејско,библијско,благодарно,милост
Макрина,Макрина,2,949,29.01.1814,30.01.1814,кћи,грчко,изведено,слава,далека
Јулијана,Іюлиана,2,949,,,мати,латинско,изведено/феминитив,слава/племићко,римско породично име
Јекатерина,Е҆́катерина̀,2,950,,,мати,грчко,календарско,изведено,чиста?
Алка,А҆́лка,2,951,,,мати,грчко,деминутив/изведено,профилактичко/слава,< Александра/Аленка
Кумрија,Кꙋмрїа,2,962,,,мати,турско,некалендарско,зооним,грлица/гугутка
Марта,Ма́рта,2,962,12.02.1814,13.02.1814,кћи,јеврејско,посвојено,слава,госпођа
Марија,Марїа,2,962,12.02.1814,13.02.1814,кћи,јеврејско,посвојено,слава,госпођа
Неда,Неда,2,953,,,мати,српско,изведено/деминутив,свето,недеља
Мара,Мара,2,954,,,мати,јеврејско,посвојено/деминутив,слава,< Марија
Јулијана,Іюлиана,2,954,,,мати,латинско,изведено/феминитив,слава/племићко,римско породично име
Агатија,А҆́гатіа̀,2,955,,,мати,грчко,изведено,описни придев,добра/блага
Алексија,А҆́леѯіа,2,955,22.02.1814,23.02.1814,кћи,грчко,изведено/феминитив,профилактичко/слава,заштитница/бранитељка
Сосана,Соса́на,2,956,,,мати,јеврејско,самотворно,фитоним,< Сусана (бели крин)
Јулијана,Іюлиа́на,2,956,02.03.1814,03.03.1814,кћи,латинско,изведено/феминитив,слава/племићко,римско породично име
Милица,Милица,2,957,,,мати,српско,изведено,слава,< мила/милост
Анђа,А҆́нћа,2,958,,,мати,грчко,посвојено/деминутив,слава,анђео
Рава,Равва,2,959,,,мати,српско,деминутив,митологија,< Равијојла
Јованка,Іѡанка,2,959,12.03.1814,13.03.1814,кћи,јеврејско,посвојено/изведено/феминитив,благодарно,милост Бога
Марта,Ма́рта,2,960,,,мати,јеврејско,посвојено,слава,госпођа
Пелагија,Пелагіа,2,961,,,мати,грчко,изведено,слава,морска
Макрина,Макрина,2,961,21.03.1814,22.03.1814,кћи,грчко,изведено,слава,далека
Станка,Станка,2,962,,,мати,српско,изведено,оптатив/профилактичко,стајати
Петра,Пе́тра,2,963,,,мати,грчко,феминитив,оптатив,стена
Алексија,А҆́леѯїа,2,963,05.07.1802,07.07.1802,кћи,грчко,изведено/феминитив,профилактичко/слава,заштитница/бранитељка
Стефанија,Стефанїа,2,964,,,мати,грчко,изведено/феминитив,слава,венац/венчана
Макрена,Макрена,2,965,,,мати,грчко,изведено,слава,далека
Неда,Неда,2,966,,,мати,српско,изведено/деминутив,свето,недеља
Иванка,Іванка,2,967,,,мати,јеврејско,посвојено/изведено/феминитив,благодарно,милост Бога
Агатија,А҆́гатїа,2,967,15.04.1814,16.04.1814,кћи,грчко,изведено,описни придев,добра/блага
Марта,Марта,2,968,,,мати,јеврејско,посвојено,слава,госпођа
Василија,Василїа,2,969,,,мати,грчко,самотворно,слава,краљица
Јованка,І҆́ѡанка,2,969,02.05.1814,03.05.1814,кћи,јеврејско,посвојено/изведено/феминитив,благодарно,милост Бога
Јелена,Е҆́лена,2,970,,,мати,грчко,изведено,слава,топлота сунчеве светлости
Јованка,І҆́ѡанка,2,970,06.05.1814,07.05.1814,кћи,јеврејско,посвојено/изведено/феминитив,благодарно,милост Бога
Анка,А҆́нка,2,971,08.05.1814,09.05.1814,кћи,јеврејско,посвојено/феминитив/библијско,благодарно,< Ана (милост)
Симеуна,Симеꙋна,2,971,,,мати,јеврејско,феминитив,слава,бог је чуо
Јулијана,І҆́юлиана,2,972,,,мати,латинско,изведено/феминитив,слава/племићко,римско породично име
Десанка,Десанка,2,973,,,мати,српско,феминитив/изведено,слава,< Дес(а) + анка
Фемија,Фемія,2,973,12.06.1814,13.06.1814,кћи,грчко,изведено,оптатив,о којој се говори
Селена,Селена,2,974,,,мати,грчко,самотворно,слава,Месец
Сосана,Сосана,2,975,16.06.1814,17.06.1814,кћи,јеврејско,самотворно,фитоним,< Сусана (бели крин)
Пелагија,Пелагїа,2,975,,,мати,грчко,изведено,слава,морска
Анастасија,А҆́настасїа,2,976,,,мати,грчко,изведено,слава,васкрсла
Јелена,Е҆́лена,2,977,,,мати,грчко,изведено,слава,топлота сунчеве светлости
Пелагија,Пелагїа,2,978,,,мати,грчко,изведено,слава,морска
Латинка,Латинка,2,978,27.06.1814,28.06.1814,кћи,латинско,феминитив,етноним,латинка
Марија,Марїа,2,979,,,мати,јеврејско,библијско,благодарно,милост
Наталија,Наталіа,2,979(bis),12.09.1811,13.09.1811,кћи,латинско,самотворно,слава,рођена
Тада,Тада,2,979(bis),,,мати,јеврејско,изведено/феминитив/деминутив,слава,< Тадија/Тадеј
Ана,А҆́нна,2,980,,,мати,јеврејско,библијско,благодарно,милост
Теодора,Теѡдора,2,981,,,мати,грчко,сложено/феминитив,слава,дар Бога
Симеуна,Симеꙋна,2,981,24.07.1814,25.07.1814,кћи,јеврејско,феминитив,слава,бог је чуо
Јулијана,І҆҆юлїана,2,982,,,мати,латинско,изведено/феминитив,слава/племићко,римско породично име
Макрина,Макрина,2,982,29.07.1814,30.07.1814,кћи,грчко,изведено,слава,далека
Пауна,Паꙋна,2,989,,,мати,италијанско,изведено/посвојено/феминитив,зооним,< паун
Јекатерина,Е҆́катерина,2,984,,,мати,грчко,календарско,изведено,чиста?
Роксанда,Роѯанда,2,985,,,мати,грчко,изведено,оптатив,источно име (жена Александра Великог)
Макрина,Макрина,2,985,16.08.1814,17.08.1814,кћи,грчко,изведено,слава,далека
Јевросима,Е҆́ѵросима,2,986,,,мати,грчко,изведено,свето,весеље/радост
Пелагија,Пелагїа,2,986,29.08.1814,30.08.1814,кћи,грчко,изведено,слава,морска
Василија,Василїя,2,987,,,мати,грчко,самотворно,слава,краљица
Петра,Петра,2,988,,,мати,грчко,феминитив,оптатив,стена
Анастасија,А҆́настасїа,2,989,,,мати,грчко,изведено,слава,васкрсла
Јованка,І҆ѡанка,2,990,,,мати,јеврејско,посвојено/изведено/феминитив,благодарно,милост Бога
Сара,Сарра̀,2,991,,,мати,јеврејско,библијско,слава,кнегиња
Василија,Василїа,2,992,,,мати,грчко,самотворно,слава,краљица
Софија,Софїа,2,992,24.10.1814,25.10.1814,кћи,грчко,самотворно,слава,мудрост
Тодора,Тодора,2,993,,,мати,грчко,сложено/феминитив,слава,дар Бога
Теодора,Ѳеѡ́дора,2,994,,,мати,грчко,сложено/феминитив,слава,дар Бога
Гервасија,Гервасїа,2,994,04.11.1814,05.11.1814,кћи,немачко,сложено,слава,копљеносица
Рава,Равва,2,995,,,мати,српско,деминутив,митологија,< Равијојла
Василија,Василїа,2,995,09.11.1814,10.11.1814,кћи,грчко,самотворно,слава,краљица
Јелена,Е҆́лена,2,996,,,мати,грчко,изведено,слава,топлота сунчеве светлости
Јекатарина,Екатарина,2,996,04.12.1814,05.12.1814,кћи,грчко,календарско,изведено,чиста?
Марија,Марїа,2,997,,,мати,јеврејско,библијско,благодарно,милост
Јекатерина,Е҆́катерина,2,997,23.12.1814,24.12.1814,кћи,грчко,календарско,изведено,чиста?
Теодора,Ѳеѡ́дора,2,998,,,мати,грчко,сложено/феминитив,слава,дар Бога
Теодора,Ѳеѡдора,2,999,,,мати,грчко,сложено/феминитив,слава,дар Бога
Ана,Анна,2,1000,,,мати,јеврејско,библијско,благодарно,милост
Ана,Анна,2,1001,,,мати,јеврејско,библијско,благодарно,милост
Јелена,Елена,2,1001,27.01.1815,??.01.1815,кћи,грчко,изведено,слава,топлота сунчеве светлости
Сара,Сарра,2,1002,,,мати,јеврејско,библијско,слава,кнегиња
Макрина,Макрина,2,1002,02.02.1815,03.02.1815,кћи,грчко,изведено,слава,далека
Стеванија,Стеванїа,2,1003,,,мати,грчко,изведено/феминитив,слава,венац/венчана
Ана,А҆́нна,2,1003,04.02.1815,05.02.1815,кћи,јеврејско,библијско,благодарно,милост
Мара,Мара,2,1004,,,мати,јеврејско,посвојено/деминутив,слава,< Марија
Марта,Марта,2,1004,06.02.1815,07.02.1815,кћи,јеврејско,посвојено,слава,госпођа
Рава,Ра́ва,2,1005,,,мати,српско,деминутив,митологија,< Равијојла
Василија,Василїа,2,1006,28.05.1808,31.05.1808,кћи,грчко,самотворно,слава,краљица
Ана,А҆́нна,2,1007,,,мати,јеврејско,библијско,благодарно,милост
Јевросија,Е҆́вросиа,2,1008,,,мати,грчко,изведено,свето,весеље/радост
Стана,Стана,2,1009,,,мати,српско,изведено,оптатив/профилактичко,стајати
Ана,А҆́нна,2,1010,26.02.1815,27.02.1815,кћи,јеврејско,библијско,благодарно,милост
Јевросија,Е҆́вросїа,2,1010,,,мати,грчко,изведено,свето,весеље/радост
Стана,Стана,2,1011,,,мати,српско,изведено,оптатив/профилактичко,стајати
Анастасија,А҆́настасїа,2,1012,,,мати,грчко,изведено,слава,васкрсла
Марија,Марїа,2,1013,,,мати,јеврејско,библијско,благодарно,милост
Ћирана,Ћирана,2,1013,19.03.1815,20.03.1815,кћи,грчко,сложено,слава,Кира + Ана (име хришжанске светитељке)
Живана,Живана,2,1014,,,мати,српско,изведено,профилактичко,живот
Јулијана,І҆́юлиана,1,1014,21.03.1815,23.03.1815,кћи,латинско,изведено/феминитив,слава/племићко,римско породично име
Агатија,А҆́гатїа,2,1015,26.03.1815,27.03.1815,кћи,грчко,изведено,описни придев,добра/блага
Јекатерина,Е҆́катерина,2,1015,,,мати,грчко,календарско,изведено,чиста?
Јекатерина,Е҆́катерина,2,1016,,,мати,грчко,календарско,изведено,чиста?
Агатија,А҆́гатїа,2,1017,,,мати,грчко,изведено,описни придев,добра/блага
Томанија,Ѳоманїа,2,1018,,,мати,јеврејско,изведно/феминитив,слава,< Тома
Теодора,Теѡдора,2,1019,11.04.1815,12.04.1815,кћи,грчко,сложено/феминитив,слава,дар Бога
Пелагија,Пелагїа,2,1019,,,мати,грчко,изведено,слава,морска
Стокна,Стокна,2,1010a,,,мати,српско,изведено/феминитив,оптатив,стајати/стојати
Јованка,Іѡанка,2,1010a,13.04.1815,14.04.1815,кћи,јеврејско,посвојено/изведено/феминитив,благодарно,милост Бога
Сосана,Соса́на,2,1010a(bis),16.04.1815,17.04.1815,кћи,јеврејско,самотворно,фитоним,< Сусана (бели крин)
Агатија,А҆́гатїа,2,1010a(bis),,,мати,грчко,изведено,описни придев,добра/блага
Алка,А҆́лка,2,1012a,,,мати,грчко,деминутив/изведено,профилактичко/слава,< Александра/Аленка
Марта,Ма́рта,2,1012a,19.04.1815,20.04.1815,кћи,јеврејско,посвојено,слава,госпођа
Христенија,Хрⷭтеніа,2,1013a,,,мати,грчко,изведено,теофорно,Христова
Јованка,І҆́ѡанка,2,1014a,,,мати,јеврејско,посвојено/изведено/феминитив,благодарно,милост Бога
Ана,А҆́нна,2,1016a,,,мати,јеврејско,библијско,благодарно,милост
Симеуна,Симеꙋна,2,1017a,18.06.1815,19.06.1815,кћи,јеврејско,феминитив,слава,бог је чуо
Неда,Не́да,2,1018a,,,мати,српско,изведено/деминутив,свето,недеља
Јулијана,Іюлиана,2,1019a,,,мати,латинско,изведено/феминитив,слава/племићко,римско породично име
Симеуна,Симеꙋна,2,1019a,22.06.1815,23.06.1815,кћи,јеврејско,феминитив,слава,бог је чуо
Сара,Са́рра,2,1020,,,мати,јеврејско,библијско,слава,кнегиња
Софија,Софїа,2,1021,,,мати,грчко,самотворно,слава,мудрост
Јулијана,Їюлиана,2,1021,01.07.1815,02.07.1815,кћи,латинско,изведено/феминитив,слава/племићко,римско породично име
Ана,А҆́нна,2,1022,,,мати,јеврејско,библијско,благодарно,милост
Марта,Марта,2,1023,,,мати,јеврејско,посвојено,слава,госпођа
Божана,Божана,2,1024,14.02.1804,15.02.1804,кћи,српско,изведено,слава,< бог
Марија,Марїа,2,1025,,,мати,јеврејско,библијско,благодарно,милост
Мара,Мара,2,1026,,,мати,јеврејско,посвојено/деминутив,слава,< Марија
Сара,Сарра,2,1027,,,мати,јеврејско,библијско,слава,кнегиња
Стана,Стана,2,1028,,,мати,српско,изведено,оптатив/профилактичко,стајати
Стефанија,Стефаніа,2,1028,03.08.1815,04.08.1815,кћи,грчко,изведено/феминитив,слава,венац/венчана
Милинка,Милинка,2,1029,,,мати,српско,изведено,слава,< Мила/милина
Дафина,Дафина,2,1030,,,мати,грчко,самотворно,фитоним,украсно дрво < ловор
Марта,Ма́рта,2,1031,,,мати,јеврејско,посвојено,слава,госпођа
Илка,Ілка,2,1032,,,мати,јевреско,изведено/посвојено/феминитив/деминутив,теоним/благодарно,< Илија
Симеуна,Симеꙋна,2,1033,,,мати,јеврејско,феминитив,слава,бог је чуо
Милинка,Милинка,2,1034,,,мати,српско,изведено,слава,< Мила/милина
Сара,Сарра,2,1035,,,мати,јеврејско,библијско,слава,кнегиња
Марија,Марїа,2,1035,12.09.1815,14.09.1815,кћи,јеврејско,библијско,благодарно,милост
Сара,Сарра,2,1036,,,мати,јеврејско,библијско,слава,кнегиња
Симеуна,Симеꙋна,2,1037,,,мати,јеврејско,феминитив,слава,бог је чуо
Јекатерина,Е҆́катерина̀,2,1037,01.10.1815,02.10.1815,кћи,грчко,календарско,изведено,чиста?
Марта,Марта,2,1038,,,мати,јеврејско,посвојено,слава,госпођа
Марта,Марта,2,1039,,,мати,јеврејско,посвојено,слава,госпођа
Мара,Мара,2,1040,,,мати,јеврејско,посвојено/деминутив,слава,< Марија
Пелагија,Пелагїа,2,1041,,,мати,грчко,изведено,слава,морска
Стана,Стана,2,1042,,,мати,српско,изведено,оптатив/профилактичко,стајати
Василија,Василїа,2,1043,,,мати,грчко,самотворно,слава,краљица
Пелагија,Пелагїа,2,1043,16.10.1815,17.10.1815,кћи,грчко,изведено,слава,морска
Јулијана,Іюліана,2,1044,,,мати,латинско,изведено/феминитив,слава/племићко,римско породично име
Винка,Вин̾ка,2,1045,,,мати,латинско,деминутив/феминитив,слава,< Винко/Винкентије (победилац)
Јефросинија,Ефросинїя,2,1045,27.10.1815,29.10.1815,кћи,грчко,изведено/феминитив,свето,весеље/радост
Марија,Марїа,2,1046,,,мати,јеврејско,библијско,благодарно,милост
Сара,Сарра,2,1047,,,мати,јеврејско,библијско,слава,кнегиња
Јованка,Іѡанка,2,1047,09.11.1815,10.11.1815,кћи,јеврејско,посвојено/изведено/феминитив,благодарно,милост Бога
Јулијана,Іюлиана,2,1048,,,мати,латинско,изведено/феминитив,слава/племићко,римско породично име
Јекатерина,Е҆́катерина̀,2,1049,,,мати,грчко,календарско,изведено,чиста?
Петра,Петрра,2,1050,,,мати,грчко,феминитив,оптатив,стена
Живана,Живана,2,1051,,,мати,српско,изведено,профилактичко,живот
Симеуна,Симеꙋна,2,1051,,,мати,јеврејско,феминитив,слава,бог је чуо
Живана,Живана,2,1052,,,мати,српско,изведено,профилактичко,живот
Алексија,А҆́лксїа,2,1052,11.12.1815,12.12.1815,кћи,грчко,изведено/феминитив,профилактичко/слава,заштитница/бранитељка
Ана,А҆́нна,2,1053,,,мати,јеврејско,библијско,благодарно,милост
Јефимија,Е҆́фѵмія,2,1054,,,мати,грчко,сложено/феминитив,оптатив,о којој се добро говори
Рава,Рава,2,1055,,,мати,српско,деминутив,митологија,< Равијојла
Ана,А҆́нна,2,1056,,,мати,јеврејско,библијско,благодарно,милост
Јулијана,І҆́юлиана,2,1056,16.12.1815,17.12.1815,кћи,латинско,изведено/феминитив,слава/племићко,римско породично име
Рокса,Рокса,2,1057,,,мати,грчко,деминутив,оптатив,источно име (жена Александра Великог)
Јекатерина,Е҆́катери́на̀,2,1057,17.12.1815,18.12.1815,кћи,грчко,календарско,изведено,чиста?
Василија,Василїа,2,1058,,,мати,грчко,самотворно,слава,краљица
Милинка,Милинка,2,1059,,,мати,српско,изведено,слава,< Мила/милина
Анушка,А҆́нꙋшка́,2,1060,,,мати,грчко,посвојено/деминутив,библијско,< Анна
Ана,А҆́нна,2,1061,16.01.1816,17.01.1816,кћи,јеврејско,библијско,благодарно,милост
Рокса,Рокса,2,1061,,,мати,грчко,деминутив,оптатив,источно име (жена Александра Великог)
Дивна,Дивна,2,1062,,,мати,српско,самотворно,слава,придев узет за лично име
Марија,Марїа,2,1063,,,мати,јеврејско,библијско,благодарно,милост
Марта,Ма́рта,2,1064,,,мати,јеврејско,посвојено,слава,госпођа
Теофана,Ѳеѡфана,2,1064,12.02.1816,13.02.1816,кћи,грчко,сложено/феминитив,теофорно/слава,богом јављена
Стана,Стана,2,1065,,,мати,српско,изведено,оптатив/профилактичко,стајати
Марта,Ма́рта,2,1065,15.02.1816,16.02.1816,кћи,јеврејско,посвојено,слава,госпођа
Јевросија,Е҆́вросїа,2,1066,,,мати,грчко,изведено/феминитив,свето,весеље/радост
Нинка,Нинка,2,1067,,,мати,грузијско,деминутив/посвојено,календарско,?
Стана,Стана,2,1068,,,мати,српско,изведено,оптатив/профилактичко,стајати
Јелена,Елена,2,1068,23.02.1816,24.02.1816,кћи,грчко,изведено,слава,топлота сунчеве светлости
Пелагија,Пелагїа,2,1069,,,мати,грчко,изведено,слава,морска
Марија,Марїа,2,1070,,,мати,јеврејско,библијско,благодарно,милост
Гервасија,Гервасїа,2,1070,27.02.1816,28.02.1816,кћи,немачко,сложено,слава,копљеносица
Станка,Ста́нка,2,1071,,,мати,српско,изведено,оптатив/профилактичко,стајати
Милица,Милица,2,1072,,,мати,српско,изведено,слава,< мила/милост
Јелена,Е҆́лена,2,1072,21.03.1816,23.03.1816,кћи,грчко,изведено,слава,топлота сунчеве светлости
Анастасија,А҆настасїа,2,1073,,,мати,грчко,изведено,слава,васкрсла
Марта,Марта,2,1073,23.03.1816,24.03.1816,кћи,јеврејско,посвојено,слава,госпођа
Петра,Петра,2,1074,,,мати,грчко,феминитив,оптатив,стена
Агатија,А҆́гатїа,2,1074,26.03.1816,27.03.1816,кћи,грчко,изведено,описни придев,добра/блага
Настасија,Настасїа,2,1075,,,мати,грчко,изведено,слава,васкрсла
Сосана,Соса́на,2,1075,27.03.1816,28.03.1816,кћи,јеврејско,самотворно,фитоним,< Сусана (бели крин)
Милица,Милица,2,1076,,,мати,српско,изведено,слава,< мила/милост
Марија,Марїа,2,1076,28.03.1816,29.03.1816,кћи,јеврејско,библијско,благодарно,милост
Живана,Живана,2,1077,,,мати,српско,изведено,профилактичко,живот
Аксијана,А҆́ксиана,2,1077,01.04.1816,02.04.1816,кћи,грчко,изведено/феминитив,профилактичко/слава,< Алексија (заштитница/бранитељка)
Јелена,Е҆́лена,2,1078,,,мати,грчко,изведено,слава,топлота сунчеве светлости
Гервасија,Гервасїа,2,1078,02.04.1816,03.04.1816,кћи,немачко,сложено,слава,копљеносица
Јерина,Е҆́ринна,2,1079,,,мати,грчко,самотворно,слава/профилактичко,мир
Милинка,Милинка,2,1080,,,мати,српско,изведено,слава,< Мила/милина
Гервасија,Гервасїа,2,1080,04.04.1816,05.04.1816,кћи,немачко,сложено,слава,копљеносица
Соломија,Соломія,2,1081,,,мати,јеврејско,изведено,слава,< Саломија/господарица
Марија,Маріа,2,1081,06.04.1816,07.04.1816,кћи,јеврејско,библијско,благодарно,милост
Манда,Манда,2,1082,,,мати,грчко,посвојено/деминутив,свето,< Магдалина
Дамјанка,Дамянка,2,1083,,,мати,грчко,изведено/феминитив,слава,кротитељка
Марта,Ма́рта,2,1083,11.04.1816,12.04.1816,кћи,јеврејско,посвојено,слава,госпођа
Рава,Ра́ва,2,1084,,,мати,српско,деминутив,митологија,< Равијојла
Лата,Лата,2,1085,,,мати,латинско,феминитив/деминутив,етноним,< латинка
Јевросија,Е҆́ѵросіа,2,1085,,,кума,грчко,изведено/феминитив,свето,весеље/радост
Ђурђија,Ћꙋрћїа,2,1086,,,мати,грчко/српско,посвојено/изведено/феминитив,слава,< Ђурађ (Георгије) (земљорадница)
Алексија,А҆́леѯїа,2,1086,24.04.1816,25.04.1816,кћи,грчко,изведено/феминитив,профилактичко/слава,заштитница/бранитељка
Босанка,Босанка,2,1087,,,мати,српско,сложено,описни придев,< боса + анка (или „из Босне“)
Миланка,Миланка,2,1087,,,кума,српско,изведено/феминитив/деминутив,слава,< Милан (мила)
Агатија,А҆́гатїа,2,1088,,,мати,грчко,изведено,описни придев,добра/блага
Везиља,Везиля,2,1089,,,мати,српско,занимање,занимање,везиља
Марија,Марїа,2,1900,,,мати,јеврејско,библијско,благодарно,милост
Текла,Текла,2,1900,04.06.1816,06.06.1816,кћи,грчко,сложено,слава,божја слава
Јулијана,Іюліана,2,1901,,,мати,латинско,изведено/феминитив,слава/племићко,римско породично име
Латинка,Латинка,2,1901,12.06.1816,13.06.1816,кћи,латинско,феминитив,етноним,латинка
Мила,Ми́ла,2,1902,,,мати,српско,самотворно,слава,< мила/милост
Јелена,Е҆́лена,2,1903,,,мати,грчко,изведено,слава,топлота сунчеве светлости
Селена,Селена,2,1904,,,мати,грчко,самотворно,слава,Месец
Јелена,Е҆́лена,2,1904,16.07.1816,17.07.1816,кћи,грчко,изведено,слава,топлота сунчеве светлости
Јевросија,Е҆́ѵросіа,2,1905,,,мати,грчко,изведено/феминитив,свето,весеље/радост
Марта,Ма́рта,2,1906,,,мати,јеврејско,посвојено,слава,госпођа
Маца,Маца,2,1907,,,мати,јеврејско,посвојено/деминутив,хипокористик,< Марија
Јулијана,Іюліана,2,1907,26.07.1816,27.07.1816,кћи,латинско,изведено/феминитив,слава/племићко,римско породично име
Рава,Ра́ва,2,1908,,,мати,српско,деминутив,митологија,< Равијојла
Алка,А҆́лка,2,1908,06.08.1816,07.08.1816,кћи,грчко,деминутив/изведено,профилактичко/слава,< Александра/Аленка
Истирка,Істирка,2,1908,06.08.1816,07.08.1816,кћи,јеврејско,посвојено/деминутив/изведено,слава,звезда < Естер
Василија,Василїа,2,1909,,,мати,грчко,самотворно,слава,краљица
Јекатерина,Е҆́катерина̀,2,1909,10.08.1816,11.08.1816,кћи,грчко,календарско,изведено,чиста?
Латинка,Латинка,2,1910,19.08.1816,20.08.1816,кћи,латинско,феминитив,етноним,латинка
Симеона,Сѵмеѡна,2,1910,,,мати,јеврејско,феминитив,слава,бог је чуо
Јелена,Е҆́лена,2,1912,,,мати,грчко,изведено,слава,топлота сунчеве светлости
Теодора,Теѡдора,2,1913,,,мати,грчко,сложено/феминитив,слава,дар Бога
Јованка,Іѡанка,2,1913,,,мати,јеврејско,посвојено/изведено/феминитив,благодарно,милост Бога
